epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,99.4068,2.10517,2.27557,2.41558,0.72328,0.2359,0.2405,0.08808,2.3707,3.9468,3.13414,0.0675634,0.000661972,0.000661972
